service_desk_enabled;default_branch;security_and_compliance_enabled;squash_commit_template;id;auto_devops_deploy_strategy;resolve_outdated_diff_discussions;visibility;service_desk_address;path;readme_url;empty_repo;autoclose_referenced_issues;snippets_access_level;builds_access_level;build_timeout;printing_merge_request_link_enabled;keep_latest_artifact;can_create_merge_request_in;packages_enabled;forked_from_project;ci_forward_deployment_enabled;security_and_compliance_access_level;ci_config_path;shared_runners_enabled;topics;auto_devops_enabled;enforce_auth_checks_on_uploads;star_count;snippets_enabled;wiki_access_level;forking_access_level;permissions;last_activity_at;jobs_enabled;request_access_enabled;compliance_frameworks;lfs_enabled;created_at;_links;restrict_user_defined_variables;description;issues_access_level;issues_enabled;allow_merge_on_skipped_pipeline;squash_option;remove_source_branch_after_merge;public_jobs;archived;import_status;shared_with_groups;merge_requests_enabled;namespace;http_url_to_repo;merge_requests_access_level;external_authorization_classification_label;merge_commit_template;only_allow_merge_if_all_discussions_are_resolved;requirements_access_level;only_allow_merge_if_pipeline_succeeds;container_registry_enabled;container_registry_image_prefix;open_issues_count;name;mr_default_target_self;runner_token_expiration_interval;analytics_access_level;tag_list;ci_job_token_scope_enabled;operations_access_level;creator_id;pages_access_level;ssh_url_to_repo;suggestion_commit_message;web_url;auto_cancel_pending_pipelines;emails_disabled;container_expiration_policy;ci_default_git_depth;forks_count;requirements_enabled;path_with_namespace;avatar_url;owner;name_with_namespace;wiki_enabled;container_registry_access_level;merge_method;repository_access_level;import_type;import_url
True;master;True;None;17977021;continuous;False;private;contact-project+acdh-oeaw-schnitzler-tagebuch-app-17977021-issue-@incoming.gitlab.com;schnitzler-tagebuch-app;https://gitlab.com/acdh-oeaw/schnitzler-tagebuch-app/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;None;False;[];False;True;1;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2021-05-19T13:51:29.231Z;True;True;[];True;2020-04-07T07:06:44.669Z;{'self': 'https://gitlab.com/api/v4/projects/17977021', 'issues': 'https://gitlab.com/api/v4/projects/17977021/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/17977021/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/17977021/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/17977021/labels', 'events': 'https://gitlab.com/api/v4/projects/17977021/events', 'members': 'https://gitlab.com/api/v4/projects/17977021/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/17977021/cluster_agents'};False;;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/schnitzler-tagebuch-app.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/schnitzler-tagebuch-app;0;schnitzler-tagebuch-app;;None;enabled;[];False;enabled;3568689;private;git@gitlab.com:acdh-oeaw/schnitzler-tagebuch-app.git;None;https://gitlab.com/acdh-oeaw/schnitzler-tagebuch-app;enabled;None;{'cadence': '7d', 'enabled': False, 'keep_n': None, 'older_than': None, 'name_regex': None, 'name_regex_keep': None, 'next_run_at': '2020-10-21T02:27:34.834Z'};50;0;False;acdh-oeaw/schnitzler-tagebuch-app;None;;ACDH-CH / schnitzler-tagebuch-app;True;enabled;merge;enabled;None;None
True;master;True;None;17977377;continuous;False;private;contact-project+acdh-oeaw-schnitzler-tagebuch-data-public-17977377-issue-@incoming.gitlab.com;schnitzler-tagebuch-data-public;https://gitlab.com/acdh-oeaw/schnitzler-tagebuch-data-public/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2022-05-02T13:18:45.259Z;True;True;[];True;2020-04-07T07:28:15.520Z;{'self': 'https://gitlab.com/api/v4/projects/17977377', 'issues': 'https://gitlab.com/api/v4/projects/17977377/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/17977377/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/17977377/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/17977377/labels', 'events': 'https://gitlab.com/api/v4/projects/17977377/events', 'members': 'https://gitlab.com/api/v4/projects/17977377/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/17977377/cluster_agents'};False;;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/schnitzler-tagebuch-data-public.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/schnitzler-tagebuch-data-public;0;schnitzler-tagebuch-data-public;;None;enabled;[];False;enabled;3568689;private;git@gitlab.com:acdh-oeaw/schnitzler-tagebuch-data-public.git;None;https://gitlab.com/acdh-oeaw/schnitzler-tagebuch-data-public;enabled;None;{'cadence': '7d', 'enabled': False, 'keep_n': None, 'older_than': None, 'name_regex': None, 'name_regex_keep': None, 'next_run_at': '2020-10-21T02:27:43.287Z'};50;0;False;acdh-oeaw/schnitzler-tagebuch-data-public;None;;ACDH-CH / schnitzler-tagebuch-data-public;True;enabled;merge;enabled;None;None
True;master;True;None;18010907;continuous;False;private;contact-project+acdh-oeaw-date-entity-model-18010907-issue-@incoming.gitlab.com;date_entity_model;https://gitlab.com/acdh-oeaw/date_entity_model/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2020-11-30T12:00:18.927Z;True;True;[];True;2020-04-08T14:59:34.215Z;{'self': 'https://gitlab.com/api/v4/projects/18010907', 'issues': 'https://gitlab.com/api/v4/projects/18010907/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/18010907/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/18010907/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/18010907/labels', 'events': 'https://gitlab.com/api/v4/projects/18010907/events', 'members': 'https://gitlab.com/api/v4/projects/18010907/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/18010907/cluster_agents'};False;;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/date_entity_model.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/date_entity_model;0;date_entity_model;;None;enabled;[];False;enabled;3649744;private;git@gitlab.com:acdh-oeaw/date_entity_model.git;None;https://gitlab.com/acdh-oeaw/date_entity_model;enabled;None;{'cadence': '7d', 'enabled': False, 'keep_n': None, 'older_than': None, 'name_regex': None, 'name_regex_keep': None, 'next_run_at': '2020-10-22T12:51:46.643Z'};50;1;False;acdh-oeaw/date_entity_model;None;;ACDH-CH / date_entity_model;True;enabled;merge;enabled;None;None
True;master;True;None;18027871;continuous;False;private;contact-project+acdh-oeaw-wboe-retro-18027871-issue-@incoming.gitlab.com;retro;https://gitlab.com/acdh-oeaw/wboe/retro/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;None;False;[];False;True;1;True;enabled;enabled;{'project_access': None, 'group_access': None};2022-05-06T13:08:49.489Z;True;True;[];True;2020-04-09T10:25:02.647Z;{'self': 'https://gitlab.com/api/v4/projects/18027871', 'issues': 'https://gitlab.com/api/v4/projects/18027871/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/18027871/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/18027871/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/18027871/labels', 'events': 'https://gitlab.com/api/v4/projects/18027871/events', 'members': 'https://gitlab.com/api/v4/projects/18027871/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/18027871/cluster_agents'};False;"Git repo für die Retrodigitalisierung des WBÖ 

https://redmine.acdh.oeaw.ac.at/issues/17137";enabled;True;None;default_off;True;True;False;none;[];True;{'id': 6160426, 'name': 'WBOE', 'path': 'wboe', 'kind': 'group', 'full_path': 'acdh-oeaw/wboe', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/wboe'};https://gitlab.com/acdh-oeaw/wboe/retro.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/wboe/retro;17;WBÖ Retrodigitalisierung;;None;enabled;[];False;enabled;3577401;private;git@gitlab.com:acdh-oeaw/wboe/retro.git;None;https://gitlab.com/acdh-oeaw/wboe/retro;enabled;None;{'cadence': '7d', 'enabled': False, 'keep_n': None, 'older_than': None, 'name_regex': None, 'name_regex_keep': None, 'next_run_at': '2020-10-23T07:50:23.421Z'};50;0;False;acdh-oeaw/wboe/retro;None;;ACDH-CH / WBOE / WBÖ Retrodigitalisierung;True;enabled;merge;enabled;None;None
True;master_existdb;True;None;18123243;continuous;False;private;contact-project+acdh-oeaw-api-problem4restxq-18123243-issue-@incoming.gitlab.com;api-problem4restxq;https://gitlab.com/acdh-oeaw/api-problem4restxq/-/blob/master_existdb/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2022-04-05T18:24:28.042Z;True;True;[];True;2020-04-14T09:47:21.066Z;{'self': 'https://gitlab.com/api/v4/projects/18123243', 'issues': 'https://gitlab.com/api/v4/projects/18123243/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/18123243/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/18123243/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/18123243/labels', 'events': 'https://gitlab.com/api/v4/projects/18123243/events', 'members': 'https://gitlab.com/api/v4/projects/18123243/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/18123243/cluster_agents'};False;A module and a handler for exist-db that helps with reporting API problems using rfc7807 as XML, JSON or HTML page for human users.;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/api-problem4restxq.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/api-problem4restxq;0;api-problem4restxq;;None;enabled;[];False;enabled;3649642;private;git@gitlab.com:acdh-oeaw/api-problem4restxq.git;None;https://gitlab.com/acdh-oeaw/api-problem4restxq;enabled;None;{'cadence': '7d', 'enabled': False, 'keep_n': None, 'older_than': None, 'name_regex': None, 'name_regex_keep': None, 'next_run_at': '2020-10-21T08:51:54.941Z'};50;0;False;acdh-oeaw/api-problem4restxq;None;;ACDH-CH / api-problem4restxq;True;enabled;merge;enabled;None;None
True;master;True;None;18146685;continuous;False;private;contact-project+acdh-oeaw-schnitzler-werke-bl-data-18146685-issue-@incoming.gitlab.com;bl-data;https://gitlab.com/acdh-oeaw/schnitzler-werke/bl-data/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2021-05-11T13:37:28.421Z;True;True;[];True;2020-04-15T09:19:15.290Z;{'self': 'https://gitlab.com/api/v4/projects/18146685', 'issues': 'https://gitlab.com/api/v4/projects/18146685/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/18146685/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/18146685/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/18146685/labels', 'events': 'https://gitlab.com/api/v4/projects/18146685/events', 'members': 'https://gitlab.com/api/v4/projects/18146685/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/18146685/cluster_agents'};False;Daten zur HKA (DSE) Blumen ;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 4786786, 'name': 'schnitzler-werke', 'path': 'schnitzler-werke', 'kind': 'group', 'full_path': 'acdh-oeaw/schnitzler-werke', 'parent_id': 4707494, 'avatar_url': '/uploads/-/system/group/avatar/4786786/Schnitzler-XML.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw/schnitzler-werke'};https://gitlab.com/acdh-oeaw/schnitzler-werke/bl-data.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/schnitzler-werke/bl-data;0;Bl-data;;None;enabled;[];False;enabled;3649816;private;git@gitlab.com:acdh-oeaw/schnitzler-werke/bl-data.git;None;https://gitlab.com/acdh-oeaw/schnitzler-werke/bl-data;enabled;None;{'cadence': '7d', 'enabled': False, 'keep_n': None, 'older_than': None, 'name_regex': None, 'name_regex_keep': None, 'next_run_at': '2020-10-22T05:50:08.919Z'};50;0;False;acdh-oeaw/schnitzler-werke/bl-data;None;;ACDH-CH / schnitzler-werke / Bl-data;True;enabled;merge;enabled;None;None
True;dev;True;None;18214144;continuous;False;private;contact-project+acdh-oeaw-oebl-editor-18214144-issue-@incoming.gitlab.com;editor;https://gitlab.com/acdh-oeaw/oebl/editor/-/blob/dev/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2020-08-25T13:15:39.273Z;True;True;[];True;2020-04-18T13:37:56.715Z;{'self': 'https://gitlab.com/api/v4/projects/18214144', 'issues': 'https://gitlab.com/api/v4/projects/18214144/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/18214144/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/18214144/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/18214144/labels', 'events': 'https://gitlab.com/api/v4/projects/18214144/events', 'members': 'https://gitlab.com/api/v4/projects/18214144/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/18214144/cluster_agents'};False;;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 7621352, 'name': 'OEBL', 'path': 'oebl', 'kind': 'group', 'full_path': 'acdh-oeaw/oebl', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/oebl'};https://gitlab.com/acdh-oeaw/oebl/editor.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/oebl/editor;0;editor;;None;enabled;[];False;enabled;3778095;private;git@gitlab.com:acdh-oeaw/oebl/editor.git;None;https://gitlab.com/acdh-oeaw/oebl/editor;enabled;None;{'cadence': '7d', 'enabled': False, 'keep_n': None, 'older_than': None, 'name_regex': None, 'name_regex_keep': None, 'next_run_at': '2020-10-25T12:50:48.211Z'};50;0;False;acdh-oeaw/oebl/editor;None;;ACDH-CH / OEBL / editor;True;enabled;merge;enabled;None;None
True;master;True;None;18243209;continuous;False;private;contact-project+acdh-oeaw-musik-hanslick-hanslick-vms-18243209-issue-@incoming.gitlab.com;hanslick-vms;https://gitlab.com/acdh-oeaw/musik/hanslick/hanslick-vms/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;None;False;[];False;True;1;True;enabled;enabled;{'project_access': None, 'group_access': None};2022-05-02T07:37:09.053Z;True;True;[];True;2020-04-20T08:38:38.105Z;{'self': 'https://gitlab.com/api/v4/projects/18243209', 'issues': 'https://gitlab.com/api/v4/projects/18243209/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/18243209/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/18243209/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/18243209/labels', 'events': 'https://gitlab.com/api/v4/projects/18243209/events', 'members': 'https://gitlab.com/api/v4/projects/18243209/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/18243209/cluster_agents'};False;"Edition data of Eduard Hanslick: „Vom Musikalisch-Schönen. Ein Beitrag zur Revision der Aesthetik der Tonkunst.“

source: Alexander Wilfing / FWF P 30554 – https://pf.fwf.ac.at/project_pdfs/pdf_abstracts/p30554d.pdf";enabled;True;None;default_off;True;True;False;none;[];True;{'id': 7724540, 'name': 'hanslick', 'path': 'hanslick', 'kind': 'group', 'full_path': 'acdh-oeaw/musik/hanslick', 'parent_id': 7903842, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/musik/hanslick'};https://gitlab.com/acdh-oeaw/musik/hanslick/hanslick-vms.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/musik/hanslick/hanslick-vms;6;Hanslick VMS;;None;enabled;[];False;enabled;3577401;public;git@gitlab.com:acdh-oeaw/musik/hanslick/hanslick-vms.git;None;https://gitlab.com/acdh-oeaw/musik/hanslick/hanslick-vms;enabled;False;{'cadence': '7d', 'enabled': False, 'keep_n': None, 'older_than': None, 'name_regex': None, 'name_regex_keep': None, 'next_run_at': '2020-10-27T05:51:10.068Z'};50;0;False;acdh-oeaw/musik/hanslick/hanslick-vms;None;;ACDH-CH / musik / hanslick / Hanslick VMS;True;enabled;merge;enabled;None;None
True;master;True;None;18244820;continuous;False;private;contact-project+acdh-oeaw-ftd-18244820-issue-@incoming.gitlab.com;ftd;https://gitlab.com/acdh-oeaw/ftd/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;None;False;[];True;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2021-09-17T12:30:29.527Z;True;True;[];True;2020-04-20T09:44:50.797Z;{'self': 'https://gitlab.com/api/v4/projects/18244820', 'issues': 'https://gitlab.com/api/v4/projects/18244820/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/18244820/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/18244820/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/18244820/labels', 'events': 'https://gitlab.com/api/v4/projects/18244820/events', 'members': 'https://gitlab.com/api/v4/projects/18244820/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/18244820/cluster_agents'};False;;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/ftd.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/ftd;0;ftd;;None;enabled;[];False;enabled;3568689;private;git@gitlab.com:acdh-oeaw/ftd.git;None;https://gitlab.com/acdh-oeaw/ftd;enabled;None;{'cadence': '7d', 'enabled': False, 'keep_n': None, 'older_than': None, 'name_regex': None, 'name_regex_keep': None, 'next_run_at': '2020-12-19T09:50:04.316Z'};50;0;False;acdh-oeaw/ftd;None;;ACDH-CH / ftd;True;enabled;merge;enabled;None;None
True;master;True;None;18301175;continuous;False;private;contact-project+acdh-oeaw-apis-apis-doc-18301175-issue-@incoming.gitlab.com;apis-doc;None;False;True;enabled;enabled;3600;True;True;True;True;;True;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2020-04-22T15:16:38.372Z;True;True;[];True;2020-04-22T15:16:38.372Z;{'self': 'https://gitlab.com/api/v4/projects/18301175', 'issues': 'https://gitlab.com/api/v4/projects/18301175/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/18301175/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/18301175/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/18301175/labels', 'events': 'https://gitlab.com/api/v4/projects/18301175/events', 'members': 'https://gitlab.com/api/v4/projects/18301175/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/18301175/cluster_agents'};False;;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 4970894, 'name': 'APIS', 'path': 'apis', 'kind': 'group', 'full_path': 'acdh-oeaw/apis', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/apis'};https://gitlab.com/acdh-oeaw/apis/apis-doc.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/apis/apis-doc;0;apis-doc;;None;enabled;[];False;enabled;3569569;private;git@gitlab.com:acdh-oeaw/apis/apis-doc.git;None;https://gitlab.com/acdh-oeaw/apis/apis-doc;enabled;None;{'cadence': '7d', 'enabled': False, 'keep_n': None, 'older_than': None, 'name_regex': None, 'name_regex_keep': None, 'next_run_at': '2020-10-22T14:50:56.547Z'};50;0;False;acdh-oeaw/apis/apis-doc;None;;ACDH-CH / APIS / apis-doc;True;enabled;merge;enabled;None;None
